,account_id,customer_id,account_type,balance,status_type
6018,28567,20594,Business Account,461523.0,Limited/Restricted
6019,9858,20594,Custodial Account,799.0,Defaulted
6020,45683,20594,Certificate of Deposit (CD),354906.0,Closed
6021,1111,1544,Business Account,9962.0,Inactive/Dormant
6022,30810,1544,Custodial Account,2648742.0,Defaulted
6023,33859,63227,Business Account,797.0,Limited/Restricted
6024,44179,63227,Custodial Account,879.0,Inactive/Dormant
6025,18479,24457,Certificate of Deposit (CD),53602.0,Limited/Restricted
6026,57110,24457,Custodial Account,30561027.0,Defaulted
6027,25082,24403,Trust Account,3.0,Active
6028,36574,24403,Custodial Account,2211.0,Limited/Restricted
6029,47567,24403,Savings Account,5661.0,Defaulted
6030,61040,24403,Custodial Account,78696.0,Defaulted
6031,37291,48817,Business Account,64981.0,Closed
6032,5752,48817,Individual Retirement Account (IRA),49.0,Blocked/Frozen
6033,32754,48817,Trust Account,1405816.0,Active
6034,51527,48817,Checking/Current Account,64604.0,Defaulted
6035,34343,28739,Checking/Current Account,87453134.0,Limited/Restricted
6036,42271,28739,Business Account,105325459.0,Inactive/Dormant
6037,1102,28739,Business Account,3.0,Inactive/Dormant
6038,41106,28739,Trust Account,935.0,Defaulted
6039,46896,18031,Savings Account,664.0,Defaulted
6040,9797,18031,Savings Account,6.0,Blocked/Frozen
6041,14665,18031,Custodial Account,5.0,Active
6042,42988,18031,Trust Account,98885.0,Active
6043,7573,58902,Checking/Current Account,146435636.0,Closed
6044,27481,56063,Custodial Account,42707.0,Defaulted
6045,4484,56063,Business Account,2.0,Blocked/Frozen
6046,26774,34154,Business Account,620660088.0,Limited/Restricted
6047,13441,34154,Individual Retirement Account (IRA),878949614.0,Closed
6048,60878,46856,Savings Account,3081676.0,Active
6049,39958,46856,Custodial Account,69511.0,Inactive/Dormant
6050,39911,28678,Business Account,6007.0,Defaulted
6051,58651,17,Individual Retirement Account (IRA),6.0,Defaulted
6052,23857,17,Individual Retirement Account (IRA),752960.0,Active
6053,58406,17,Business Account,37848898.0,Closed
6054,57545,42604,Individual Retirement Account (IRA),3856.0,Active
6055,3990,42047,Business Account,396703.0,Closed
6056,35705,42047,Individual Retirement Account (IRA),86704.0,Blocked/Frozen
6057,414,42047,Savings Account,70.0,Closed
6058,56752,33070,Trust Account,1675.0,Defaulted
6059,33674,36826,Checking/Current Account,80.0,Limited/Restricted
6060,56386,54601,Business Account,48351.0,Inactive/Dormant
6061,46088,35718,Savings Account,11968293.0,Defaulted
6062,23132,35718,Custodial Account,43276701.0,Defaulted
6063,34019,22239,Custodial Account,204220862.0,Closed
6064,14327,48514,Savings Account,3451099.0,Defaulted
6065,33463,48514,Trust Account,7331.0,Inactive/Dormant
6066,32503,30113,Trust Account,2.0,Closed
6067,16472,30113,Individual Retirement Account (IRA),6.0,Closed
6068,22242,50506,Trust Account,22.0,Inactive/Dormant
6069,57298,50506,Business Account,52.0,Blocked/Frozen
6070,19399,50506,Trust Account,21.0,Limited/Restricted
6071,53784,50506,Business Account,7554731.0,Inactive/Dormant
6072,21127,22994,Certificate of Deposit (CD),730086.0,Limited/Restricted
6073,2423,22994,Trust Account,4.0,Closed
6074,37733,22994,Custodial Account,5.0,Limited/Restricted
6075,23764,60608,Individual Retirement Account (IRA),237962734.0,Active
6076,53789,60608,Custodial Account,6439480.0,Limited/Restricted
6077,31457,60608,Custodial Account,56221265.0,Closed
6078,41571,60608,Individual Retirement Account (IRA),651002.0,Active
6079,46689,60433,Savings Account,44172409.0,Defaulted
6080,55121,60433,Custodial Account,9760.0,Closed
6081,44690,29732,Certificate of Deposit (CD),56735.0,Inactive/Dormant
6082,20950,29732,Checking/Current Account,38.0,Defaulted
6083,27198,22137,Custodial Account,823864.0,Limited/Restricted
6084,15174,53003,Savings Account,145.0,Active
6085,19273,53003,Checking/Current Account,429646.0,Blocked/Frozen
6086,8336,24068,Savings Account,128198142.0,Defaulted
6087,11364,65215,Trust Account,601.0,Defaulted
6088,2493,65215,Individual Retirement Account (IRA),27.0,Active
6089,61877,65215,Business Account,204819654.0,Closed
6090,10382,22332,Certificate of Deposit (CD),19900634.0,Closed
6091,8020,22332,Business Account,799586.0,Blocked/Frozen
6092,28076,22332,Checking/Current Account,544810.0,Closed
6093,52599,57377,Checking/Current Account,58250777.0,Active
6094,32685,16956,Savings Account,30.0,Limited/Restricted
6095,31666,16956,Checking/Current Account,87.0,Closed
6096,65372,16956,Checking/Current Account,68274.0,Active
6097,11177,16956,Savings Account,5.0,Inactive/Dormant
6098,18644,16394,Savings Account,7735776.0,Defaulted
6099,63666,16394,Trust Account,7.0,Blocked/Frozen
6100,55667,4726,Certificate of Deposit (CD),7.0,Inactive/Dormant
6101,42911,4726,Trust Account,5878825.0,Blocked/Frozen
6102,45577,18480,Trust Account,836016.0,Inactive/Dormant
6103,16403,18480,Checking/Current Account,997.0,Defaulted
6104,57640,30431,Trust Account,914293.0,Active
6105,40848,30431,Business Account,15.0,Inactive/Dormant
6106,49498,30431,Certificate of Deposit (CD),680006549.0,Blocked/Frozen
6107,21826,30431,Business Account,41.0,Blocked/Frozen
6108,11591,20744,Custodial Account,619.0,Defaulted
6109,50260,20744,Individual Retirement Account (IRA),26751323.0,Blocked/Frozen
6110,30439,20744,Trust Account,87933227.0,Closed
6111,61960,20744,Savings Account,945867129.0,Active
6112,64751,22102,Certificate of Deposit (CD),8862.0,Closed
6113,61928,22102,Savings Account,8.0,Inactive/Dormant
6114,59624,22102,Custodial Account,41491.0,Blocked/Frozen
6115,56251,46375,Savings Account,803.0,Closed
6116,9111,46375,Checking/Current Account,81.0,Closed
6117,22934,46375,Individual Retirement Account (IRA),818380.0,Active
6118,36693,34907,Trust Account,185343.0,Active
6119,35134,34907,Trust Account,99.0,Closed
6120,52904,34907,Certificate of Deposit (CD),5896.0,Blocked/Frozen
6121,28211,34907,Business Account,633622713.0,Inactive/Dormant
6122,36905,34907,Individual Retirement Account (IRA),523.0,Limited/Restricted
6123,62465,42364,Savings Account,6.0,Blocked/Frozen
6124,1932,42364,Certificate of Deposit (CD),1098259.0,Blocked/Frozen
6125,4215,63567,Custodial Account,5446272.0,Closed
6126,5642,732,Individual Retirement Account (IRA),409036500.0,Closed
6127,883,732,Individual Retirement Account (IRA),5.0,Defaulted
6128,41720,732,Trust Account,63276227.0,Limited/Restricted
6129,21116,39197,Checking/Current Account,854405.0,Active
6130,47740,39197,Individual Retirement Account (IRA),581138.0,Defaulted
6131,2281,39197,Business Account,2166.0,Active
6132,64845,53295,Custodial Account,6819.0,Inactive/Dormant
6133,11746,53295,Savings Account,696272794.0,Closed
6134,54579,27509,Custodial Account,918.0,Defaulted
6135,47104,27509,Certificate of Deposit (CD),8.0,Active
6136,34050,54417,Checking/Current Account,44243522.0,Blocked/Frozen
6137,47414,54417,Savings Account,66845.0,Inactive/Dormant
6138,61081,54417,Individual Retirement Account (IRA),72.0,Closed
6139,11875,26031,Savings Account,7567.0,Blocked/Frozen
6140,32490,26031,Custodial Account,908.0,Limited/Restricted
6141,57929,9395,Custodial Account,1.0,Active
6142,27458,1530,Checking/Current Account,469946.0,Blocked/Frozen
6143,16994,1530,Individual Retirement Account (IRA),1300630.0,Closed
6144,7578,1530,Savings Account,807915394.0,Closed
6145,29852,55915,Individual Retirement Account (IRA),569.0,Limited/Restricted
6146,50790,55915,Trust Account,605.0,Closed
6147,60693,55915,Certificate of Deposit (CD),174.0,Active
6148,2458,29051,Trust Account,18.0,Blocked/Frozen
6149,36957,29051,Checking/Current Account,17149.0,Inactive/Dormant
6150,17086,29051,Individual Retirement Account (IRA),893.0,Closed
6151,46789,43543,Certificate of Deposit (CD),33091.0,Closed
6152,36187,43543,Certificate of Deposit (CD),985410.0,Inactive/Dormant
6153,25276,26773,Business Account,1708069.0,Active
6154,53427,15754,Savings Account,270.0,Defaulted
6155,46084,15754,Savings Account,734459194.0,Active
6156,825,15754,Certificate of Deposit (CD),12.0,Active
6157,10323,15754,Checking/Current Account,143022392.0,Inactive/Dormant
6158,45869,46867,Individual Retirement Account (IRA),594429940.0,Limited/Restricted
6159,21483,46867,Certificate of Deposit (CD),9229.0,Active
6160,47807,46867,Business Account,856.0,Closed
6161,3574,46867,Individual Retirement Account (IRA),8245840.0,Closed
6162,53854,23647,Certificate of Deposit (CD),532.0,Closed
6163,40395,49256,Individual Retirement Account (IRA),12150.0,Defaulted
6164,14502,49256,Certificate of Deposit (CD),904872379.0,Blocked/Frozen
6165,14211,49256,Savings Account,421684137.0,Closed
6166,62852,49256,Custodial Account,614769590.0,Inactive/Dormant
6167,53712,26331,Savings Account,227383.0,Defaulted
6168,10669,26331,Checking/Current Account,62274.0,Closed
6169,49370,26331,Checking/Current Account,6115071.0,Inactive/Dormant
6170,6472,62267,Savings Account,21.0,Closed
6171,22323,62267,Business Account,571.0,Closed
6172,64506,62267,Certificate of Deposit (CD),2.0,Closed
6173,50810,44419,Custodial Account,670.0,Blocked/Frozen
6174,30492,44419,Certificate of Deposit (CD),688115.0,Blocked/Frozen
6175,16761,44419,Business Account,974.0,Limited/Restricted
6176,12018,55955,Individual Retirement Account (IRA),568016.0,Inactive/Dormant
6177,7682,55955,Individual Retirement Account (IRA),1.0,Closed
6178,19967,55955,Business Account,623906591.0,Blocked/Frozen
6179,5794,25777,Savings Account,995.0,Active
6180,9227,40651,Custodial Account,1067.0,Inactive/Dormant
6181,28457,47821,Trust Account,3230841.0,Closed
6182,33321,47821,Trust Account,26826.0,Inactive/Dormant
6183,5481,47821,Business Account,78890.0,Limited/Restricted
6184,30694,47821,Business Account,6222869.0,Blocked/Frozen
6185,20733,64299,Individual Retirement Account (IRA),8877.0,Closed
6186,16874,64299,Trust Account,47.0,Active
6187,56088,64299,Savings Account,118115312.0,Active
6188,20146,52168,Business Account,880.0,Blocked/Frozen
6189,43111,52168,Savings Account,21.0,Blocked/Frozen
6190,52697,52168,Business Account,83775.0,Inactive/Dormant
6191,62961,52168,Business Account,2121.0,Inactive/Dormant
6192,16194,52168,Savings Account,8.0,Blocked/Frozen
6193,64861,29095,Custodial Account,26277447.0,Limited/Restricted
6194,3631,29095,Certificate of Deposit (CD),9058.0,Active
6195,50525,29095,Business Account,63.0,Limited/Restricted
6196,31487,46007,Business Account,9.0,Blocked/Frozen
6197,41313,42307,Savings Account,226.0,Limited/Restricted
6198,44571,42307,Checking/Current Account,7456.0,Closed
6199,15348,42307,Individual Retirement Account (IRA),100.0,Blocked/Frozen
6200,61909,32939,Custodial Account,2.0,Limited/Restricted
6201,59001,32939,Custodial Account,62535.0,Active
6202,30232,37531,Trust Account,446.0,Inactive/Dormant
6203,47699,37531,Trust Account,9159.0,Blocked/Frozen
6204,15785,37531,Certificate of Deposit (CD),208298.0,Defaulted
6205,51779,63807,Certificate of Deposit (CD),90.0,Inactive/Dormant
6206,56514,63807,Trust Account,661550.0,Inactive/Dormant
6207,7909,25770,Savings Account,4964330.0,Blocked/Frozen
6208,6336,58183,Certificate of Deposit (CD),107451.0,Limited/Restricted
6209,58010,58183,Certificate of Deposit (CD),55176.0,Inactive/Dormant
6210,395,48438,Checking/Current Account,723361091.0,Inactive/Dormant
6211,2677,48438,Business Account,336267194.0,Closed
6212,9433,32510,Checking/Current Account,1715495.0,Inactive/Dormant
6213,18448,32510,Custodial Account,3.0,Limited/Restricted
6214,38398,12604,Business Account,901.0,Limited/Restricted
6215,22874,12604,Individual Retirement Account (IRA),6635802.0,Inactive/Dormant
6216,40826,12604,Individual Retirement Account (IRA),7252.0,Closed
6217,12928,35420,Individual Retirement Account (IRA),2890260.0,Limited/Restricted
6218,17938,35420,Savings Account,5923934.0,Blocked/Frozen
6219,23603,46309,Checking/Current Account,407040.0,Inactive/Dormant
6220,52183,46309,Individual Retirement Account (IRA),570661398.0,Blocked/Frozen
6221,21994,46309,Custodial Account,494923.0,Active
6222,65461,46309,Certificate of Deposit (CD),540.0,Blocked/Frozen
6223,57522,35973,Trust Account,92832299.0,Active
6224,54223,27054,Business Account,816544236.0,Closed
6225,37292,56754,Business Account,5.0,Inactive/Dormant
6226,21733,56754,Trust Account,208350509.0,Limited/Restricted
6227,19444,10090,Savings Account,2.0,Blocked/Frozen
6228,9306,57857,Business Account,6204605.0,Defaulted
6229,23808,57857,Individual Retirement Account (IRA),184899609.0,Limited/Restricted
6230,65518,57857,Custodial Account,5024.0,Defaulted
6231,39182,8518,Individual Retirement Account (IRA),470277919.0,Defaulted
6232,11143,8518,Individual Retirement Account (IRA),9862474.0,Blocked/Frozen
6233,50292,21998,Trust Account,42938011.0,Blocked/Frozen
6234,2489,36470,Custodial Account,4.0,Blocked/Frozen
6235,56333,59565,Certificate of Deposit (CD),5374.0,Inactive/Dormant
6236,54065,47738,Trust Account,23.0,Blocked/Frozen
6237,43558,47738,Checking/Current Account,285503443.0,Blocked/Frozen
6238,39223,18231,Trust Account,805234378.0,Defaulted
6239,1430,18231,Individual Retirement Account (IRA),7907.0,Inactive/Dormant
6240,23022,18231,Custodial Account,7711021.0,Defaulted
6241,14391,36565,Custodial Account,2426.0,Closed
6242,54306,36565,Trust Account,200483.0,Inactive/Dormant
6243,13577,9332,Savings Account,84824.0,Limited/Restricted
6244,21800,9332,Checking/Current Account,36098931.0,Defaulted
6245,40249,13853,Business Account,7153622.0,Limited/Restricted
6246,34203,13853,Custodial Account,450779.0,Active
6247,63539,13853,Trust Account,68.0,Limited/Restricted
6248,48305,45978,Business Account,616023.0,Closed
6249,31715,45978,Certificate of Deposit (CD),433785302.0,Blocked/Frozen
6250,49024,40,Trust Account,92516824.0,Limited/Restricted
6251,33173,40,Custodial Account,574120.0,Closed
6252,362,40,Trust Account,39812816.0,Inactive/Dormant
6253,62107,40,Certificate of Deposit (CD),365584.0,Closed
6254,40629,42500,Individual Retirement Account (IRA),8484.0,Active
6255,37632,42500,Checking/Current Account,77765100.0,Limited/Restricted
6256,16634,61452,Certificate of Deposit (CD),150.0,Active
6257,41322,61452,Trust Account,94344.0,Blocked/Frozen
6258,23666,4140,Savings Account,283491.0,Inactive/Dormant
6259,7013,20032,Savings Account,8.0,Active
6260,52463,20032,Individual Retirement Account (IRA),6128.0,Blocked/Frozen
6261,3422,29396,Certificate of Deposit (CD),64187.0,Active
6262,63391,29396,Custodial Account,9761.0,Inactive/Dormant
6263,42449,37682,Individual Retirement Account (IRA),288.0,Inactive/Dormant
6264,343,37682,Certificate of Deposit (CD),459.0,Inactive/Dormant
6265,62990,6525,Individual Retirement Account (IRA),4500.0,Defaulted
6266,20120,6525,Business Account,553149075.0,Defaulted
6267,872,6525,Business Account,6088839.0,Active
6268,24365,6525,Savings Account,69599.0,Active
6269,17542,5644,Individual Retirement Account (IRA),663095164.0,Blocked/Frozen
6270,14331,36313,Checking/Current Account,9.0,Limited/Restricted
6271,43532,36313,Checking/Current Account,159861526.0,Blocked/Frozen
6272,23997,7341,Certificate of Deposit (CD),4833.0,Active
6273,58320,7341,Trust Account,8162422.0,Active
6274,62837,7341,Business Account,8723.0,Closed
6275,37544,63009,Custodial Account,1447182.0,Active
6276,39548,63009,Checking/Current Account,68683.0,Blocked/Frozen
6277,6783,63009,Business Account,68958.0,Blocked/Frozen
6278,14543,23077,Certificate of Deposit (CD),5.0,Closed
6279,9907,41113,Certificate of Deposit (CD),7.0,Limited/Restricted
6280,13598,45479,Checking/Current Account,601892.0,Defaulted
6281,36259,45479,Custodial Account,87648739.0,Blocked/Frozen
6282,62049,45479,Custodial Account,7430.0,Closed
6283,26995,51185,Certificate of Deposit (CD),1483008.0,Inactive/Dormant
6284,58947,51185,Trust Account,15590.0,Defaulted
6285,14140,51185,Individual Retirement Account (IRA),965.0,Inactive/Dormant
6286,23630,51185,Custodial Account,7484.0,Active
6287,29843,56368,Checking/Current Account,882751788.0,Blocked/Frozen
6288,57653,56368,Business Account,540297.0,Limited/Restricted
6289,13791,56368,Custodial Account,136.0,Inactive/Dormant
6290,53848,65076,Certificate of Deposit (CD),541.0,Inactive/Dormant
6291,56582,20420,Certificate of Deposit (CD),7319829.0,Closed
6292,30177,20420,Individual Retirement Account (IRA),87.0,Blocked/Frozen
6293,38805,20420,Trust Account,16.0,Limited/Restricted
6294,32650,20420,Checking/Current Account,997763.0,Inactive/Dormant
6295,30941,31977,Business Account,87.0,Blocked/Frozen
6296,47215,31977,Business Account,3.0,Defaulted
6297,31465,55838,Certificate of Deposit (CD),2.0,Active
6298,7037,55838,Trust Account,530448.0,Active
6299,11982,6588,Custodial Account,57958968.0,Blocked/Frozen
6300,5710,47178,Custodial Account,608409.0,Active
6301,55393,47178,Trust Account,921.0,Active
6302,25465,47178,Custodial Account,7806173.0,Closed
6303,52054,33545,Trust Account,9.0,Closed
6304,2486,33545,Certificate of Deposit (CD),356025793.0,Inactive/Dormant
6305,43233,33545,Custodial Account,1.0,Inactive/Dormant
6306,37484,33545,Custodial Account,37.0,Limited/Restricted
6307,58122,38266,Certificate of Deposit (CD),1005.0,Defaulted
6308,64135,42839,Individual Retirement Account (IRA),35903443.0,Limited/Restricted
